Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,Close,High,Low,Open,Volume
2024-02-08,145.0401611328125,145.91000366210938,146.3300018310547,145.10000610351562,145.8300018310547,22563800
2024-02-09,148.1117401123047,149.0,149.44000244140625,146.17999267578125,146.67999267578125,26829500
2024-02-12,146.65048217773438,147.52999877929688,149.33999633789062,147.3699951171875,148.4199981689453,21564100
2024-02-13,144.2747344970703,145.13999938964844,146.6699981689453,143.69000244140625,144.9199981689453,27837700
2024-02-14,145.06997680664062,145.94000244140625,146.52000427246094,144.08999633789062,146.0800018310547,22704200
2024-02-15,141.91888427734375,142.77000427246094,143.52000427246094,140.4600067138672,143.13999938964844,37590700
2024-02-16,139.68228149414062,140.52000427246094,143.19000244140625,140.13999938964844,142.99000549316406,31451100
2024-02-20,140.27870178222656,141.1199951171875,142.0800018310547,139.49000549316406,139.66000366210938,25144700
2024-02-21,141.7001953125,142.5500030517578,142.69000244140625,140.67999267578125,141.4499969482422,23315700
2024-02-22,143.23098754882812,144.08999633789062,145.0,142.8000030517578,144.92999267578125,27191900
2024-02-23,143.10179138183594,143.9600067138672,144.67999267578125,143.42999267578125,143.6699981689453,19493800
2024-02-26,136.74986267089844,137.57000732421875,142.44000244140625,137.38999938964844,142.13999938964844,53641800
2024-02-27,138.0520782470703,138.8800048828125,139.25,137.08999633789062,138.02000427246094,33099200
2024-02-28,135.5669708251953,136.3800048828125,138.00999450683594,135.41000366210938,137.89999389648438,37328600
2024-02-29,137.6345672607422,138.4600067138672,138.86000061035156,136.39999389648438,137.27999877929688,42133000
2024-03-01,136.32241821289062,137.13999938964844,138.8699951171875,136.9199981689453,138.42999267578125,31119500
2024-03-04,132.55502319335938,133.35000610351562,135.66000366210938,131.91000366210938,135.66000366210938,55999400
2024-03-05,131.87908935546875,132.6699981689453,133.24000549316406,130.6699981689453,131.8800048828125,40194800
2024-03-06,130.61663818359375,131.39999389648438,133.5800018310547,130.85000610351562,133.1199951171875,35318600
2024-03-07,133.57888793945312,134.3800048828125,134.94000244140625,131.61000061035156,132.7899932861328,37738200
2024-03-08,134.60276794433594,135.41000366210938,138.08999633789062,134.0,134.2100067138672,39343100
2024-03-11,136.84927368164062,137.6699981689453,139.10000610351562,136.1300048828125,136.1300048828125,32437800
2024-03-12,137.67433166503906,138.5,139.3800048828125,137.02999877929688,137.02999877929688,27563400
2024-03-13,138.9566192626953,139.7899932861328,141.08999633789062,138.99000549316406,139.0,23347200
2024-03-14,142.24688720703125,143.10000610351562,143.58999633789062,140.4600067138672,141.19000244140625,42753400
2024-03-15,140.3383331298828,141.17999267578125,143.17999267578125,140.02999877929688,142.5,49460600
2024-03-18,146.79957580566406,147.67999267578125,152.14999389648438,147.1699981689453,148.61000061035156,69273700
2024-03-19,146.15347290039062,147.02999877929688,148.7899932861328,146.0800018310547,148.16000366210938,24070400
2024-03-20,147.853271484375,148.74000549316406,148.86000061035156,146.74000549316406,148.0,21311500
2024-03-21,146.72006225585938,147.60000610351562,150.3699951171875,146.89999389648438,149.47000122070312,24755600
2024-03-22,149.8711700439453,150.77000427246094,151.5800018310547,148.97999572753906,149.1199951171875,29175700
2024-03-25,149.17535400390625,150.07000732421875,150.3800048828125,147.82000732421875,149.94000244140625,19229300
2024-03-26,149.7717742919922,150.6699981689453,152.25999450683594,149.97999572753906,150.22000122070312,22149100
2024-03-27,149.97056579589844,150.8699951171875,151.63999938964844,148.89999389648438,151.17999267578125,22879200
2024-03-28,150.0301971435547,150.92999267578125,151.42999267578125,150.1699981689453,150.85000610351562,24485400
2024-04-01,154.5630340576172,155.49000549316406,155.74000549316406,150.61000061035156,150.69000244140625,31730800
2024-04-02,153.63858032226562,154.55999755859375,154.6999969482422,152.14999389648438,153.5,24586000
2024-04-03,153.99642944335938,154.9199981689453,155.0800018310547,152.72999572753906,153.60000610351562,24705000
2024-04-04,149.63259887695312,150.52999877929688,154.77000427246094,150.4499969482422,153.5,34724700
2024-04-05,151.59085083007812,152.5,153.4199981689453,149.60000610351562,150.02999877929688,23449300
2024-04-08,153.92686462402344,154.85000610351562,155.27000427246094,152.61000061035156,152.77999877929688,20702000
2024-04-09,155.66644287109375,156.60000610351562,158.55999755859375,155.19000244140625,156.08999633789062,31113000
2024-04-10,155.20916748046875,156.13999938964844,156.61000061035156,154.67999267578125,156.2100067138672,22838600
2024-04-11,158.4596710205078,159.41000366210938,159.67999267578125,156.4600067138672,156.91000366210938,27166400
2024-04-12,156.7896728515625,157.72999572753906,160.22000122070312,157.13999938964844,157.9600067138672,25329200
2024-04-15,153.93679809570312,154.86000061035156,159.24000549316406,154.58999633789062,158.86000061035156,27136500
2024-04-16,153.47952270507812,154.39999389648438,155.64999389648438,153.42999267578125,154.19000244140625,20779500
2024-04-17,154.5431671142578,155.47000122070312,157.0800018310547,154.5800018310547,155.6199951171875,21763100
2024-04-18,155.07992553710938,156.00999450683594,156.94000244140625,154.6199951171875,155.33999633789062,19883000
2024-04-19,153.17138671875,154.08999633789062,156.36000061035156,152.3000030517578,156.1999969482422,32239100
2024-04-22,155.3483123779297,156.27999877929688,157.63999938964844,154.05999755859375,154.30999755859375,26446200
2024-04-23,157.31649780273438,158.25999450683594,158.97000122070312,156.27999877929688,156.9600067138672,21151600
2024-04-24,158.18133544921875,159.1300048828125,159.57000732421875,157.1699981689453,157.49000549316406,22779100
2024-04-25,155.0699920654297,156.0,156.49000549316406,150.8699951171875,151.3300018310547,57109700
2024-04-26,170.9249267578125,171.9499969482422,174.7100067138672,169.64999389648438,174.3699951171875,64665300
2024-04-29,165.15948486328125,166.14999389648438,169.5500030517578,165.2100067138672,169.05999755859375,45610000
2024-04-30,161.8095703125,162.77999877929688,168.10000610351562,162.60000610351562,165.61000061035156,33562900
2024-05-01,162.8831329345703,163.86000061035156,167.1199951171875,163.08999633789062,164.3000030517578,33493200
2024-05-02,165.62664794921875,166.6199951171875,166.72999572753906,163.88999938964844,164.7899932861328,24294500
2024-05-03,166.2429962158203,167.24000549316406,167.9600067138672,163.0500030517578,167.55999755859375,34662400
2024-05-06,167.09786987304688,168.10000610351562,168.13999938964844,166.02999877929688,167.4600067138672,21871300
2024-05-07,170.22906494140625,171.25,171.75999450683594,168.38999938964844,168.5,28039700
2024-05-08,168.37022399902344,169.3800048828125,170.14999389648438,168.74000549316406,169.0,19569100
2024-05-09,168.94677734375,169.9600067138672,170.69000244140625,168.17999267578125,169.38999938964844,15346700
2024-05-10,167.6445770263672,168.64999389648438,169.85000610351562,166.19000244140625,168.02999877929688,29799900
2024-05-13,168.13165283203125,169.13999938964844,169.27999877929688,164.0,164.25999450683594,31327600
2024-05-14,169.32449340820312,170.33999633789062,171.25,168.8000030517578,169.77000427246094,25127100
2024-05-15,171.48155212402344,172.50999450683594,172.64999389648438,170.50999450683594,170.6300048828125,26948400
2024-05-16,173.14161682128906,174.17999267578125,175.1199951171875,172.69000244140625,173.2899932861328,27867900
2024-05-17,175.01040649414062,176.05999755859375,176.27000427246094,173.69000244140625,174.17999267578125,24479300
2024-05-20,175.86526489257812,176.9199981689453,178.77000427246094,176.0800018310547,176.19000244140625,22554400
2024-05-21,176.7897491455078,177.85000610351562,178.14999389648438,175.80999755859375,176.89999389648438,16989400
2024-05-22,175.32850646972656,176.3800048828125,177.14999389648438,175.2100067138672,176.63999938964844,17880000
2024-05-23,172.51536560058594,173.5500030517578,178.25,172.9499969482422,177.07000732421875,21024900
2024-05-24,173.94680786132812,174.99000549316406,175.77000427246094,173.64999389648438,174.97999572753906,16572500
2024-05-28,175.34835815429688,176.39999389648438,177.27000427246094,174.3699951171875,174.4499969482422,20572200
2024-05-29,174.8513641357422,175.89999389648438,176.83999633789062,174.72000122070312,175.42999267578125,23388700
2024-05-30,171.08396911621094,172.11000061035156,175.22000122070312,171.7899932861328,175.1999969482422,22958700
2024-05-31,171.4716339111328,172.5,173.05999755859375,169.44000244140625,171.86000061035156,37638900
2024-06-03,172.13763427734375,173.1699981689453,174.52999877929688,171.16000366210938,172.5399932861328,27459100
2024-06-04,172.75392150878906,173.7899932861328,173.85000610351562,171.88999938964844,173.27999877929688,26879600
2024-06-05,174.36427307128906,175.41000366210938,176.64999389648438,173.92999267578125,175.1999969482422,22068500
2024-06-06,175.6763916015625,176.72999572753906,177.14999389648438,175.75,175.89999389648438,23251000
2024-06-07,173.41995239257812,174.4600067138672,177.8699951171875,174.3000030517578,177.0500030517578,19661400
2024-06-10,174.16632080078125,175.00999450683594,177.05999755859375,172.75999450683594,174.97000122070312,23779200
2024-06-11,175.7685546875,176.6199951171875,176.83999633789062,173.77000427246094,176.22000122070312,21540600
2024-06-12,176.93289184570312,177.7899932861328,180.41000366210938,176.11000061035156,178.25,27864700
2024-06-13,174.3155975341797,175.16000366210938,176.74000549316406,174.8800048828125,176.11000061035156,20913300
2024-06-14,175.93772888183594,176.7899932861328,177.05999755859375,174.14999389648438,174.22000122070312,18063600
2024-06-17,176.3855743408203,177.24000549316406,178.36000061035156,174.80999755859375,175.4600067138672,19618500
2024-06-18,174.24594116210938,175.08999633789062,177.38999938964844,174.10000610351562,177.13999938964844,21869900
2024-06-20,175.45010375976562,176.3000030517578,177.2899932861328,174.99000549316406,175.3699951171875,20160100
2024-06-21,178.76405334472656,179.6300048828125,180.85000610351562,176.61000061035156,177.0,58582700
2024-06-24,178.3560333251953,179.22000122070312,180.88999938964844,178.6699981689453,180.16000366210938,18298000
2024-06-25,183.14283752441406,184.02999877929688,184.2899932861328,179.4199981689453,179.6199951171875,23235600
2024-06-26,182.99356079101562,183.8800048828125,184.50999450683594,182.47999572753906,182.6300048828125,19839000
2024-06-27,184.5161895751953,185.41000366210938,186.0500030517578,184.02000427246094,184.17999267578125,18848900
2024-06-28,181.2718963623047,182.14999389648438,185.1300048828125,181.9600067138672,184.32000732421875,29156600
2024-07-01,182.1078643798828,182.99000549316406,183.8800048828125,181.3000030517578,183.02999877929688,16006100
2024-07-02,184.3470001220703,185.24000549316406,185.57000732421875,181.55999755859375,182.0500030517578,17372500
2024-07-03,184.92420959472656,185.82000732421875,186.08999633789062,184.0,184.85000610351562,10242100
2024-07-05,189.68116760253906,190.60000610351562,190.86000061035156,185.8000030517578,185.86000061035156,20967500
2024-07-08,188.1187286376953,189.02999877929688,190.1699981689453,187.77999877929688,189.89999389648438,21035900
2024-07-09,188.06898498535156,188.97999572753906,191.36000061035156,188.72000122070312,190.30999755859375,15121400
2024-07-10,190.2583465576172,191.17999267578125,191.75,189.02999877929688,189.14999389648438,15952500
2024-07-11,184.6754150390625,185.57000732421875,190.86000061035156,185.0800018310547,189.85000610351562,25625800
2024-07-12,184.17784118652344,185.07000732421875,187.11000061035156,184.49000549316406,185.0800018310547,22898400
2024-07-15,185.63076782226562,186.52999877929688,188.24000549316406,184.9199981689453,184.9199981689453,16474000
2024-07-16,183.03335571289062,183.9199981689453,188.67999267578125,183.3699951171875,187.36000061035156,18290700
2024-07-17,180.1473388671875,181.02000427246094,183.5500030517578,179.89999389648438,182.97000122070312,20734100
2024-07-18,176.83340454101562,177.69000244140625,182.5,176.47000122070312,181.92999267578125,25315700
2024-07-19,176.80355834960938,177.66000366210938,180.2899932861328,177.1300048828125,178.8800048828125,18881900
2024-07-22,180.79421997070312,181.6699981689453,182.6999969482422,180.22999572753906,180.58999633789062,24100300
2024-07-23,180.9136505126953,181.7899932861328,183.61000061035156,181.5399932861328,182.0500030517578,36352700
2024-07-24,171.79779052734375,172.6300048828125,176.19000244140625,171.82000732421875,173.60000610351562,49585200
2024-07-25,166.4735870361328,167.27999877929688,173.4199981689453,167.19000244140625,172.52000427246094,44852000
2024-07-26,166.19493103027344,167.0,168.08999633789062,164.05999755859375,167.14999389648438,41336900
2024-07-29,168.71275329589844,169.52999877929688,170.42999267578125,167.99000549316406,168.8300018310547,20293800
2024-07-30,169.4690704345703,170.2899932861328,171.22999572753906,168.44000244140625,170.24000549316406,18959700
2024-07-31,170.71304321289062,171.5399932861328,174.25,170.00999450683594,173.24000549316406,25729100
2024-08-01,169.9368133544922,170.75999450683594,174.0500030517578,168.8800048828125,170.25,24531400
2024-08-02,165.8565673828125,166.66000366210938,168.50999450683594,164.6699981689453,166.44000244140625,29130100
2024-08-05,158.4822998046875,159.25,164.42999267578125,154.92999267578125,155.5,53630700
2024-08-06,157.52691650390625,158.2899932861328,160.57000732421875,156.41000366210938,159.3300018310547,49004600
2024-08-07,158.17379760742188,158.94000244140625,162.97999572753906,158.47000122070312,161.25,25138600
2024-08-08,161.2489013671875,162.02999877929688,163.69000244140625,160.2100067138672,160.50999450683594,25578800
2024-08-09,162.8809814453125,163.6699981689453,163.7899932861328,159.05999755859375,160.00999450683594,28602300
2024-08-12,161.50762939453125,162.2899932861328,164.89999389648438,161.83999633789062,164.35000610351562,15895300
2024-08-13,163.36862182617188,164.16000366210938,164.72999572753906,162.97000122070312,163.41000366210938,18551700
2024-08-14,159.5968780517578,160.3699951171875,163.22000122070312,157.7100067138672,162.39999389648438,40591100
2024-08-15,160.5224151611328,161.3000030517578,161.63999938964844,159.61000061035156,160.5,31524300
2024-08-16,162.17440795898438,162.9600067138672,165.05999755859375,161.1300048828125,161.47000122070312,24208600
2024-08-19,165.86651611328125,166.6699981689453,166.69000244140625,164.25999450683594,165.27999877929688,22416200
2024-08-20,166.37405395507812,167.17999267578125,168.63999938964844,166.82000732421875,166.89999389648438,18341500
2024-08-21,165.05047607421875,165.85000610351562,166.85000610351562,164.6699981689453,165.14999389648438,22902000
2024-08-22,163.01034545898438,163.8000030517578,167.58999633789062,163.30999755859375,167.25999450683594,22493300
2024-08-23,164.8215789794922,165.6199951171875,166.17999267578125,163.8300018310547,164.72000122070312,13955700
2024-08-26,165.35899353027344,166.16000366210938,167.5500030517578,164.4600067138672,166.3800048828125,14190400
2024-08-27,163.88612365722656,164.67999267578125,166.44000244140625,164.4600067138672,165.83999633789062,11821900
2024-08-28,162.06495666503906,162.85000610351562,165.60000610351562,161.52999877929688,165.0399932861328,16407400
2024-08-29,161.00010681152344,161.77999877929688,165.97000122070312,160.25,164.30999755859375,19699800
2024-08-30,162.59239196777344,163.3800048828125,163.66000366210938,161.69000244140625,162.6199951171875,22123800
2024-09-03,156.60142517089844,157.36000061035156,161.85000610351562,156.47999572753906,161.72000122070312,38945300
2024-09-04,155.69578552246094,156.4499969482422,159.0,155.9600067138672,156.66000366210938,19353800
2024-09-05,156.48199462890625,157.24000549316406,159.4499969482422,155.97999572753906,156.3000030517578,18688700
2024-09-06,150.19244384765625,150.9199981689453,157.8300018310547,150.5500030517578,157.3000030517578,37912100
2024-09-09,148.18948364257812,148.7100067138672,153.39999389648438,147.22000122070312,152.50999450683594,39260500
2024-09-10,148.13966369628906,148.66000366210938,151.27000427246094,148.33999633789062,150.4499969482422,31118800
2024-09-11,150.6309051513672,151.16000366210938,151.5,147.52000427246094,149.9199981689453,29607700
2024-09-12,154.1485595703125,154.69000244140625,154.82000732421875,152.64999389648438,153.8000030517578,29695000
2024-09-13,156.90887451171875,157.4600067138672,158.3800048828125,155.2100067138672,155.42999267578125,29591200
2024-09-16,157.5067596435547,158.05999755859375,158.25,156.60000610351562,157.30999755859375,18379800
2024-09-17,158.76235961914062,159.32000732421875,160.5500030517578,158.3800048828125,159.02000427246094,20715600
2024-09-18,159.25064086914062,159.80999755859375,160.5,158.60000610351562,159.86000061035156,23677300
2024-09-19,161.57247924804688,162.13999938964844,163.7899932861328,161.33999633789062,163.7100067138672,26587700
2024-09-20,163.0174102783203,163.58999633789062,163.72999572753906,162.05999755859375,163.5,40896400
2024-09-23,161.2834930419922,161.85000610351562,165.49000549316406,161.6699981689453,164.35000610351562,24150900
2024-09-24,161.72193908691406,162.2899932861328,163.22000122070312,160.69000244140625,163.02999877929688,23332100
2024-09-25,160.9247589111328,161.49000549316406,162.80999755859375,161.3000030517578,161.47000122070312,18869200
2024-09-26,162.160400390625,162.72999572753906,164.0800018310547,162.27999877929688,163.63999938964844,20319300
2024-09-27,163.3761444091797,163.9499969482422,165.6999969482422,162.6300048828125,162.80999755859375,21101300
2024-09-30,165.26950073242188,165.85000610351562,166.14999389648438,163.25999450683594,163.32000732421875,20413900
2024-10-01,166.405517578125,166.99000549316406,169.16000366210938,164.5800018310547,167.69000244140625,28338100
2024-10-02,165.2794647216797,165.86000061035156,167.52000427246094,164.72999572753906,166.4199981689453,17760200
2024-10-03,165.2794647216797,165.86000061035156,166.63999938964844,163.9199981689453,164.41000366210938,15073100
2024-10-04,166.4752655029297,167.05999755859375,168.22999572753906,165.47999572753906,168.05999755859375,19047400
2024-10-07,162.4095458984375,162.97999572753906,168.47999572753906,162.75,167.72000122070312,22463100
2024-10-08,163.8046417236328,164.3800048828125,164.72999572753906,162.8699951171875,163.94000244140625,23072700
2024-10-09,161.29345703125,161.86000061035156,164.83999633789062,159.74000549316406,163.4499969482422,31181800
2024-10-10,161.5126953125,162.0800018310547,163.07000732421875,160.39999389648438,160.8699951171875,14144100
2024-10-11,162.6686248779297,163.24000549316406,163.89999389648438,161.24000549316406,162.1300048828125,15344300
2024-10-14,164.3826141357422,164.9600067138672,166.22999572753906,163.39999389648438,163.63999938964844,19016100
2024-10-15,164.88087463378906,165.4600067138672,167.67999267578125,164.6300048828125,165.7899932861328,20247200
2024-10-16,164.5819091796875,165.16000366210938,165.8000030517578,163.74000549316406,164.52999877929688,16406000
2024-10-17,162.35971069335938,162.92999267578125,166.3699951171875,162.75999450683594,165.72999572753906,21453400
2024-10-18,162.84800720214844,163.4199981689453,164.7100067138672,163.0800018310547,163.19000244140625,19757700
2024-10-21,163.49574279785156,164.07000732421875,164.5,162.6199951171875,162.9499969482422,20946500
2024-10-22,164.56198120117188,165.13999938964844,165.77000427246094,162.97999572753906,162.97999572753906,16568100
2024-10-23,162.2102508544922,162.77999877929688,165.82000732421875,161.92999267578125,164.75999450683594,18280500
2024-10-24,162.1504364013672,162.72000122070312,163.3300018310547,161.00999450683594,162.8300018310547,22412500
2024-10-25,164.6915283203125,165.27000427246094,165.58999633789062,163.4199981689453,163.6699981689453,19828900
2024-10-28,166.13644409179688,166.72000122070312,168.75,163.9499969482422,168.75,32138600
2024-10-29,169.08607482910156,169.67999267578125,170.3800048828125,167.08999633789062,167.72999572753906,42169000
2024-10-30,173.84934997558594,174.4600067138672,182.02000427246094,174.05999755859375,180.67999267578125,68890800
2024-10-31,170.51109313964844,171.11000061035156,176.82000732421875,171.0,173.1300048828125,44769000
2024-11-01,170.69044494628906,171.2899932861328,172.32000732421875,168.8800048828125,170.07000732421875,31796500
2024-11-04,168.6476287841797,169.24000549316406,170.72999572753906,168.00999450683594,169.92999267578125,21492700
2024-11-05,169.14588928222656,169.74000549316406,170.52999877929688,168.83999633789062,169.42999267578125,18242100
2024-11-06,175.89218139648438,176.50999450683594,176.94000244140625,173.5,173.8000030517578,33695500
2024-11-07,180.1173553466797,180.75,181.0800018310547,177.19000244140625,177.41000366210938,25352900
2024-11-08,177.7257537841797,178.35000610351562,180.89999389648438,178.0800018310547,180.64999389648438,22006200
2024-11-11,179.71875,180.35000610351562,180.5500030517578,178.47000122070312,178.5800018310547,17450400
2024-11-12,180.98428344726562,181.6199951171875,182.49000549316406,179.38999938964844,179.82000732421875,25134900
2024-11-13,178.25390625,178.8800048828125,180.9600067138672,178.5399932861328,180.4600067138672,23184000
2024-11-14,174.96543884277344,175.5800018310547,178.82000732421875,174.32000732421875,178.27999877929688,31007500
2024-11-15,171.88626098632812,172.49000549316406,174.13999938964844,171.22000122070312,173.72999572753906,32504600
2024-11-18,174.68641662597656,175.3000030517578,175.44000244140625,172.89999389648438,173.4199981689453,20206600
2024-11-19,177.49655151367188,178.1199951171875,178.8699951171875,173.55999755859375,173.72000122070312,23434900
2024-11-20,175.36402893066406,175.97999572753906,177.67999267578125,173.77999877929688,177.33999633789062,18997100
2024-11-21,167.04327392578125,167.6300048828125,174.1300048828125,163.6999969482422,173.89999389648438,59734400
2024-11-22,164.1833038330078,164.75999450683594,166.4600067138672,163.89999389648438,165.85000610351562,38604600
2024-11-25,167.0631866455078,167.64999389648438,168.6300048828125,165.61000061035156,166.08999633789062,33135300
2024-11-26,168.52804565429688,169.1199951171875,169.82000732421875,167.5800018310547,167.6300048828125,20486700
2024-11-27,168.63766479492188,169.22999572753906,169.47999572753906,168.02000427246094,169.0,19266500
2024-11-29,168.358642578125,168.9499969482422,169.42999267578125,167.16000366210938,168.5,14257200
2024-12-02,170.88975524902344,171.49000549316406,172.0800018310547,168.57000732421875,168.77000427246094,23789100
2024-12-03,170.74026489257812,171.33999633789062,172.67999267578125,170.85000610351562,171.49000549316406,22248700
2024-12-04,173.75965881347656,174.3699951171875,174.91000366210938,171.05999755859375,171.14999389648438,31615100
2024-12-05,172.0357208251953,172.63999938964844,176.05999755859375,172.3300018310547,175.36000061035156,21356200
2024-12-06,174.09849548339844,174.7100067138672,175.0800018310547,171.86000061035156,172.02999877929688,21462400
2024-12-09,174.95645141601562,175.3699951171875,176.25999450683594,173.64999389648438,173.9600067138672,25389600
2024-12-10,184.7333526611328,185.1699981689453,186.36000061035156,181.0500030517578,182.85000610351562,54813000
2024-12-11,194.93922424316406,195.39999389648438,195.61000061035156,184.85000610351562,185.30999755859375,67894100
2024-12-12,191.50733947753906,191.9600067138672,195.17999267578125,191.7100067138672,195.0,34817500
2024-12-13,189.3723907470703,189.82000732421875,192.72999572753906,189.63999938964844,191.00999450683594,25143500
2024-12-16,196.19625854492188,196.66000366210938,199.0,192.6199951171875,192.8699951171875,44934900
2024-12-17,194.95916748046875,195.4199981689453,201.4199981689453,194.97999572753906,197.25,43504000
2024-12-18,187.95571899414062,188.39999389648438,197.0,187.74000549316406,195.22000122070312,34166100
2024-12-19,188.06546020507812,188.50999450683594,193.02999877929688,188.3800048828125,191.6300048828125,32265200
2024-12-20,190.95863342285156,191.41000366210938,192.88999938964844,185.22000122070312,185.77999877929688,63462900
2024-12-23,194.17105102539062,194.6300048828125,195.10000610351562,190.14999389648438,192.6199951171875,25675000
2024-12-24,195.64755249023438,196.11000061035156,196.11000061035156,193.77999877929688,194.83999633789062,10403300
2024-12-26,195.13876342773438,195.60000610351562,196.75,194.3800048828125,195.14999389648438,12046600
2024-12-27,192.30545043945312,192.75999450683594,195.32000732421875,190.64999389648438,194.9499969482422,18891400
2024-12-30,190.78903198242188,191.24000549316406,192.5500030517578,189.1199951171875,189.8000030517578,14264700
2024-12-31,188.85362243652344,189.3000030517578,191.9600067138672,188.50999450683594,191.0800018310547,17466900
2025-01-02,188.98329162597656,189.42999267578125,192.0,187.5,190.64999389648438,20370800
2025-01-03,191.33773803710938,191.7899932861328,193.2100067138672,189.97999572753906,191.3699951171875,18596200
2025-01-06,196.40576171875,196.8699951171875,198.22000122070312,193.85000610351562,193.97999572753906,29563600
2025-01-07,195.02902221679688,195.49000549316406,201.0,194.60000610351562,197.11000061035156,26487200
2025-01-08,193.49264526367188,193.9499969482422,196.2899932861328,192.3800048828125,192.57000732421875,24864800
2025-01-10,191.58714294433594,192.0399932861328,196.52000427246094,190.30999755859375,194.3000030517578,26665200
2025-01-13,190.5595703125,191.00999450683594,191.17999267578125,187.36000061035156,190.07000732421875,21823700
2025-01-14,189.21275329589844,189.66000366210938,191.97999572753906,188.30999755859375,191.24000549316406,17174900
2025-01-15,195.0888671875,195.5500030517578,196.36000061035156,191.86000061035156,193.08999633789062,21776000
2025-01-16,192.45509338378906,192.91000366210938,195.47999572753906,192.80999755859375,194.13999938964844,17815400
2025-01-17,195.5377960205078,196.0,197.22999572753906,193.75,196.52999877929688,27735100
2025-01-21,197.58297729492188,198.0500030517578,202.2899932861328,197.8699951171875,199.07000732421875,29971300
2025-01-22,197.9022216796875,198.3699951171875,200.47999572753906,197.52999877929688,199.05999755859375,26200600
2025-01-23,197.5131378173828,197.97999572753906,200.3000030517578,195.1999969482422,198.13999938964844,26951400
2025-01-24,199.73788452148438,200.2100067138672,200.89999389648438,198.0,198.10000610351562,23877500
2025-01-27,191.35768127441406,191.80999755859375,196.8800048828125,190.72999572753906,192.41000366210938,41728900
2025-01-28,194.83946228027344,195.3000030517578,195.47999572753906,190.67999267578125,192.75,24157900
2025-01-29,194.94920349121094,195.41000366210938,196.7899932861328,193.42999267578125,195.55999755859375,18218300
2025-01-30,200.3963165283203,200.8699951171875,201.39999389648438,197.6699981689453,198.0,24354700
2025-01-31,203.53890991210938,204.02000427246094,205.47999572753906,201.8000030517578,202.0,32042000
2025-02-03,200.75546264648438,201.22999572753906,203.75,200.10000610351562,200.69000244140625,27838300
2025-02-04,205.89334106445312,206.3800048828125,207.0500030517578,202.80999755859375,203.38999938964844,43856400
2025-02-05,190.8788299560547,191.3300018310547,192.75,188.02999877929688,191.07000732421875,70373900
2025-02-06,191.148193359375,191.60000610351562,192.10000610351562,188.72000122070312,189.5,29297400
2025-02-07,184.90293884277344,185.33999633789062,191.17999267578125,183.24000549316406,191.0500030517578,49315000
2025-02-10,186.03028869628906,186.47000122070312,188.1999969482422,185.86000061035156,187.35000610351562,23105600
2025-02-11,184.8830108642578,185.32000732421875,186.94000244140625,184.27999877929688,185.02999877929688,21239500
2025-02-12,183.17703247070312,183.61000061035156,185.11000061035156,181.8300018310547,183.22000122070312,22072600
2025-02-13,185.70106506347656,186.13999938964844,186.27999877929688,183.13999938964844,184.32000732421875,21402500
2025-02-14,184.79319763183594,185.22999572753906,186.39999389648438,184.32000732421875,185.05999755859375,20448400
2025-02-18,183.33663940429688,183.77000427246094,185.9600067138672,181.74000549316406,185.60000610351562,29916700
2025-02-19,184.83311462402344,185.27000427246094,185.4600067138672,183.58999633789062,184.07000732421875,19549400
2025-02-20,184.12478637695312,184.55999755859375,185.30999755859375,182.72000122070312,184.8000030517578,20441500
2025-02-21,179.23634338378906,179.66000366210938,185.33999633789062,179.0800018310547,185.14999389648438,35199200
2025-02-24,178.82730102539062,179.25,183.1199951171875,178.88999938964844,181.99000549316406,29854200
2025-02-25,175.00633239746094,175.4199981689453,178.74000549316406,174.69000244140625,178.0399932861328,41913400
2025-02-26,172.3226776123047,172.72999572753906,176.0800018310547,171.5800018310547,175.07000732421875,35431300
2025-02-27,168.1026611328125,168.5,174.55999755859375,167.94000244140625,173.99000549316406,39991000
2025-02-28,169.87844848632812,170.27999877929688,170.61000061035156,166.77000427246094,168.67999267578125,48130600
2025-03-03,166.6161651611328,167.00999450683594,173.3699951171875,165.92999267578125,171.92999267578125,40770500
2025-03-04,170.51695251464844,170.9199981689453,173.2899932861328,165.8000030517578,166.24000549316406,45388000
2025-03-05,172.61199951171875,173.02000427246094,173.77999877929688,169.05999755859375,170.52000427246094,30954900
2025-03-06,171.94357299804688,172.35000610351562,174.80999755859375,170.5,170.52999877929688,28302000
2025-03-07,173.4500274658203,173.86000061035156,174.97000122070312,170.27000427246094,171.25999450683594,27385800
2025-03-10,165.66943359375,165.8699951171875,168.4600067138672,163.69000244140625,168.25999450683594,43604000
2025-03-11,163.84164428710938,164.0399932861328,166.75,161.3699951171875,164.91000366210938,39587400
2025-03-12,166.90794372558594,167.11000061035156,167.63999938964844,163.52999877929688,166.5800018310547,28372400
2025-03-13,162.56320190429688,162.75999450683594,166.1300048828125,162.11000061035156,166.0399932861328,31756200
2025-03-14,165.28990173339844,165.49000549316406,166.49000549316406,162.4499969482422,163.27000427246094,31995900
2025-03-17,164.09133911132812,164.2899932861328,166.3000030517578,163.6699981689453,165.02999877929688,31184300
2025-03-18,160.47572326660156,160.6699981689453,164.25,156.72000122070312,163.67999267578125,42074800
2025-03-19,163.69183349609375,163.88999938964844,165.8699951171875,161.0,161.75999450683594,34275600
